Image URL,Credit,Caption,Alt text
Level4-froggygolem.png,froggygolem,level 4,A glowing teal oval with a 4 in the center and four teal rays coming off it.
Level5-froggygolem.png,froggygolem,level 5,A glowing green oval with a 5 in the center and five green rays coming off it.
Level0-froggygolem.png,froggygolem,level 0,A glowing gray oval with a 0 in the center.
Level7-froggygolem.png,froggygolem,level 7,A glowinA glowing light orange oval with a 7 in the center and seven light orange rays coming off it.
Level8-froggygolem.png,froggygolem,level 8,A glowing dark orange oval with an 8 in the center and eight dark orange rays coming off it.
Level3-froggygolem.png,froggygolem,level 3,A glowing blue oval with a 3 in the center and three blue rays coming off it.
Levelten-froggygolem.png,froggygolem,level 10,A glowing red oval with a 10 in the center and ten red rays coming off it.
unknown level.png,froggygolem,unknown level,A gray oval with a question mark in the center with colored rays coming off it with numbers 1 through 10 out of order on the rays.
Level6-froggygolem.png,froggygolem,level 6,A glowing yellow-green oval with a 6 in the center and six yellow-green rays coming off it.
mixed type.png,froggygolem,mixed type,A gray glowing oval with multicolored blobs mixing in the center and ten multicolored rays coming off it.
what type.png,froggygolem,what type,A speech bubble with a gray oval with a question mark and multicolored rays coming off it inside it.
Level9-froggygolem.png,froggygolem,level 9,A glowing reddish orange oval with a 9 in the center and nine reddish orange rays coming off it.
pain scale tcc 1.png,TCC,pain scale,"A circular pain scale divided into 11 equal pie-shaped segments, each numbered from 0 to 10. The numbers are arranged clockwise, with 0 at the top to the right and 10 at the top to the left. The sections transition in color from light blue at 0, through various shades of green at 1, 2, and 3, transitioning to light green at 4, then progressing through shades of yellow and orange from 5 to 8, and finally to shades of red at 9 and 10."
pain scale tcc 2.png,TCC,pain scale,"A circular pain scale divided into 11 equal pie-shaped segments, each numbered from 0 to 10. The numbers are arranged clockwise, with 0 at the top to the right and 10 at the top to the left. There is a dark blue outline around the circle and dividing the sections. The sections transition in color from light blue at 0, through various shades of green at 1, 2, and 3, transitioning to light green at 4, then progressing through shades of yellow and orange from 5 to 8, and finally to shades of red at 9 and 10."
unknown pain.png,froggygolem,unknown,A gray oval with a question mark surrounded by multicolored rays.
pain scale tcc 3.png,TCC,pain scale,"A circular pain scale divided into ten equal pie-shaped segments, each numbered from 0 to 10. The numbers are arranged clockwise, with 0 at the top to the right and 10 at the top to the left. The sections transition in color from light blue at 0, through various shades of green at 1, 2, and 3, transitioning to light green at 4, then progressing through shades of yellow and orange from 5 to 8, and finally to shades of red at 9 and 10. In the center of the circle, there is a stylized lightning bolt, suggesting the concept of pain intensity. In the center of the circle, there is a lightning bolt, symbolizing the concept of pain."
pain scale koda.png,Koda,pain scale,"an off white chart that has 4 tiers, a green one at the bottom that says 1, then a yellow one that says 2, and orange one that says 3, and at the top a red one that says 4."
what level.png,froggygolem,what level,A gray oval with a question mark in the center with colored rays coming off it with numbers 1 through 10 out of order on the rays all inside a speech bubble.
